URL,TITLE,LOCATION,PRICE PER MONTH,AREA IN m²,NUMBER OF ROOMS,INTERIOR,DESCRIPTION,OFFERED SINCE,AVAILABILITY,SPECIFICATION,UPKEEP STATUS,VOLUME,TYPE,CONSTRUCTION TYPE,CONSTRUCTION YEAR,LOCATION TYPE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,NUMBER OF FLOORS,DETAILS OF BALCONY,DETAILS OF GARDEN,DETAILS OF STORAGE,DESCRIPTION OF STORAGE,GARAGE,CONTACT DETAILS
https://www.pararius.com/apartment-for-rent/amsterdam/850a2907/grasweg,Apartment Grasweg 262,1031 HX (Noordelijke IJ-oevers West),1205,47,3,Interior is not available,*,3+ months,consultation,Specifics are not available,Excellent,141,Apartment,New development,2021-2030,By the water,2,Number of bathrooms is not available,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/850a2907/amsterdam/uppmark/request-details
https://www.pararius.com/apartment-for-rent/amsterdam/c206b215/grasweg,Apartment Grasweg 142,1031 HX (Noordelijke IJ-oevers West),1138,48,2,Interior is not available,*,3+ months,consultation,Specifics are not available,Excellent,144,Apartment,New development,2021-2030,By the water,1,Number of bathrooms is not available,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/c206b215/amsterdam/uppmark/request-details
https://www.pararius.com/apartment-for-rent/amsterdam/2fee6c60/grasweg,Apartment Grasweg 106,1031 HX (Noordelijke IJ-oevers West),1035,45,2,Interior is not available,*,3+ months,consultation,Specifics are not available,Excellent,135,Apartment,New development,2021-2030,By the water,1,Number of bathrooms is not available,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/2fee6c60/amsterdam/uppmark/request-details
https://www.pararius.com/apartment-for-rent/amsterdam/bf4f3b4d/albert-cuypstraat,Apartment Albert Cuypstraat 143 3,1072 CS (Oude Pijp),3500,53,2,Furnished,"Centrally located, newly renovated one bedroom aparment. It's fully furnished for your convenience. Mid term and long term rental preffered. No pets and no smoking is allowed",3+ months,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,1,Number of floors is not available,Not present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/bf4f3b4d/amsterdam/surreal-estate/request-details
https://www.pararius.com/apartment-for-rent/amsterdam/0d5f9b1a/wouwermanstraat,Apartment Wouwermanstraat 27 II,1071 LV (Museumkwartier),4750,210,5,Upholstered,Lovely light and spacious triple upperhouse with roof terrace (25) m2) ,3+ months,Not available to book,Specifics are not available,Good,540,Apartment,Existing building,1900,On a quiet road,4,2,3,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/0d5f9b1a/amsterdam/dutch-housing-centre-bv/request-details
https://www.pararius.com/apartment-for-rent/amsterdam/e1bb77e9/linnaeusstraat,Apartment Linnaeusstraat,1092 CK (Oosterparkbuurt),3475,153,5,Furnished,"Light and spacious 3 floor furnished apartment in Amsterdam East on the Linnaeusstraat on the top floors of the building, with 3 large bedrooms and 3 bathrooms.",3+ months,Not available to book,Specifics are not available,Excellent,Volume is not available,Apartment,Existing building,2021,Location type is not available,3,1,1,Present,Details of garden is not available,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/e1bb77e9/amsterdam/housing-agency-amsterdam/request-details
https://www.pararius.com/apartment-for-rent/amsterdam/2a85d68d/eerste-egelantiersdwarsstraat,Apartment Eerste Egelantiersdwarsstraat,1015 RW (Jordaan),2175,46,2,Interior is not available,"Ultimate living, in the highly sought after and trendy Jordaan! Then this is your chance! We offer this beautiful rental house which has recently been completely renovated. Everything has been thought of. The house is completely removed from the gas and the apartment has a new kitchen and bathroom. The underfloor heating makes the apartment complete. ",3+ months,Not available to book,Specifics are not available,Excellent,138,Apartment,Existing building,1896,Location type is not available,1,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/2a85d68d/amsterdam/jansen-smit-makelaars-taxateurs/request-details
https://www.pararius.com/studio-for-rent/amsterdam/a74d70c1/august-allebeplein,Studio August Allebéplein,1062 AC (Overtoomse Veld),673,30,1,Upholstered,Listing_description.intro.studio.20-39 upholstered studio with garden for rent in Amsterdam with 1 bedroom in the Overtoomse Veld district.,3+ months,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Studio,Existing building,2017,Location type is not available,1,1,1,Details of balcony is not available,Details of garden is not available,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/a74d70c1/amsterdam/change/request-details
https://www.pararius.com/apartment-for-rent/amsterdam/2808b10c/prinsengracht,Apartment Prinsengracht,1016 GV (Grachtengordel-West),4500,100,3,Upholstered or furnished,"This luxurious and fully furnished apartment is located at one of the most desired locations Amsterdam with beautiful canal view at the famous Prinsen Canal. This apartment features a modern spacious living area with large dining table, fully equipped kitchen, one (1) large bedroom with attached fully equipped bathroom. Suitable up to 2 persons. ",3+ months,08-08-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Not present,Details of garden is not available,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/2808b10c/amsterdam/top-select-housing/request-details
https://www.pararius.com/apartment-for-rent/amsterdam/2e41b826/teilingen,Apartment Teilingen,1082 JR (Buitenveldert-West),2750,130,4,Upholstered or furnished,Three-Bedroom Apartment,3+ months,consultation,Specifics are not available,Excellent,250,Apartment,Existing building,1971-1980,Location type is not available,3,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/2e41b826/amsterdam/hoogveste-bv/request-details
https://www.pararius.com/apartment-for-rent/amsterdam/ed912f52/arubastraat,Apartment Arubastraat 2 hs,1058 VE (Westindische Buurt),2450,90,4,Furnished,THIS LISTING IS ALSO PERFECT TO USE AS AN OFFICE OR PRACTICE WITH LIVING PURPOSES (HOME OFFICE),3 weeks,Not available to book,Specifics are not available,Upkeep is not available,286,Apartment,Existing building,1928,Location type is not available,3,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/ed912f52/amsterdam/makelaarshuis-amsterdam-zaanstad/request-details
https://www.pararius.com/apartment-for-rent/amsterdam/da82b951/klaas-katerstraat,Apartment Klaas Katerstraat,1069 RT (Osdorp-Midden),2000,79,3,Furnished,KLAAS KATERSTRAAT (CA.79M2) AMSTERDAM-NIEUWE WEST / AKER  ,21-07-2022,01-09-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,2,1,Number of floors is not available,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/da82b951/amsterdam/amsterdam-city-homes/request-details
https://www.pararius.com/apartment-for-rent/amsterdam/ee28b3d6/teilingen,Apartment Teilingen,1082 JR (Buitenveldert-West),2450,130,3,Upholstered or furnished,Conveniently located furnished or upholstered apartment for rent in Amsterdam with 2 bedrooms in the Buitenveldert-West district.,3+ months,consultation,Specifics are not available,Excellent,240,Apartment,Existing building,1971-1980,Location type is not available,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/ee28b3d6/amsterdam/hoogveste-bv/request-details
https://www.pararius.com/apartment-for-rent/amsterdam/f96a7141/beysterveld,Apartment Beysterveld 189,1083 KD (Buitenveldert-Oost),7500,195,4,Interior is not available,Large apartment with balcony for rent in Amsterdam with 3 bedrooms in the Buitenveldert-Oost district.,3+ months,consultation,Specifics are not available,Excellent,577,Apartment,Existing building,1981-1990,Location type is not available,3,2,1,Present,Details of garden is not available,Present,Box,Yes,https://www.pararius.com/contact/f96a7141/amsterdam/bnv-makelaars/request-details
https://www.pararius.com/apartment-for-rent/amsterdam/2d8cb323/ndsm-kade,Apartment NDSM-kade,1033 PG (Noordelijke IJ-oevers West),2654,129,4,Upholstered,Rentals start very soon! The apartment finder is live and you can already make your preferences known via the project website SOUTHDOCK. NL. Sign up to be the first to be informed about the progress and the moment of rental start! The planned delivery of the project is in Q4 2022.   ,3+ months,01-12-2022,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,New development,2022,Location type is not available,3,2,Number of floors is not available,Present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/2d8cb323/amsterdam/fris-woningmakelaars-amsterdam/request-details
https://www.pararius.com/apartment-for-rent/amsterdam/d3b155c2/stromarkt,Apartment Stromarkt,1012 SW (Burgwallen-Nieuwe Zijde),2350,65,2,Furnished,STROMARKT AMSTERDAM CENTER/JORDAN,3+ months,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,Apartment,Existing building,Constructed year is not available,Location type is not available,1,Number of bathrooms is not available,Number of floors is not available,Details of balcony is not available,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/d3b155c2/amsterdam/123wonen-amsterdam/request-details
